,scheduled_time
736,2023-10-03 09:07:00.000000000
737,2023-10-03 09:04:00.000000000
738,2023-10-03 12:01:05.419202816
739,2023-10-03 09:07:00.000000000
740,2023-10-03 09:07:00.000000000
741,2023-10-03 12:01:05.419202816
742,2023-10-03 12:01:05.419202816
743,2023-10-03 09:19:00.000000000
744,2023-10-03 12:01:05.419202816
745,2023-10-03 12:01:05.419202816
746,2023-10-03 09:03:00.000000000
747,2023-10-03 12:01:05.419202816
748,2023-10-03 09:04:00.000000000
749,2023-10-03 09:08:00.000000000
750,2023-10-03 09:11:00.000000000
751,2023-10-03 09:11:00.000000000
752,2023-10-03 12:01:05.419202816
753,2023-10-03 12:01:05.419202816
754,2023-10-03 09:09:00.000000000
755,2023-10-03 09:03:00.000000000
756,2023-10-03 09:03:00.000000000
757,2023-10-03 09:09:00.000000000
758,2023-10-03 09:06:00.000000000
759,2023-10-03 09:04:00.000000000
760,2023-10-03 09:11:00.000000000
761,2023-10-03 12:01:05.419202816
762,2023-10-03 12:01:05.419202816
763,2023-10-03 09:11:00.000000000
764,2023-10-03 09:04:00.000000000
765,2023-10-03 12:01:05.419202816
766,2023-10-03 12:01:05.419202816
767,2023-10-03 09:07:00.000000000
768,2023-10-03 09:07:00.000000000
769,2023-10-03 09:10:00.000000000
770,2023-10-03 12:01:05.419202816
771,2023-10-03 09:03:00.000000000
772,2023-10-03 12:01:05.419202816
773,2023-10-03 09:11:00.000000000
774,2023-10-03 09:12:00.000000000
775,2023-10-03 09:12:00.000000000
776,2023-10-03 12:01:05.419202816
777,2023-10-03 09:07:00.000000000
778,2023-10-03 12:01:05.419202816
779,2023-10-03 09:07:00.000000000
780,2023-10-03 09:03:00.000000000
781,2023-10-03 09:10:00.000000000
782,2023-10-03 09:12:00.000000000
783,2023-10-03 09:10:00.000000000
784,2023-10-03 09:09:00.000000000
785,2023-10-03 09:09:00.000000000
786,2023-10-03 09:09:00.000000000
787,2023-10-03 12:01:05.419202816
788,2023-10-03 09:10:00.000000000
789,2023-10-03 09:03:00.000000000
790,2023-10-03 09:07:00.000000000
791,2023-10-03 12:01:05.419202816
792,2023-10-03 09:12:00.000000000
793,2023-10-03 09:10:00.000000000
794,2023-10-03 09:15:00.000000000
795,2023-10-03 09:15:00.000000000
796,2023-10-03 12:01:05.419202816
797,2023-10-03 09:12:00.000000000
798,2023-10-03 09:11:00.000000000
799,2023-10-03 12:01:05.419202816
800,2023-10-03 09:10:00.000000000
801,2023-10-03 09:10:00.000000000
802,2023-10-03 09:10:00.000000000
803,2023-10-03 09:15:00.000000000
804,2023-10-03 09:15:00.000000000
805,2023-10-03 09:06:00.000000000
806,2023-10-03 09:06:00.000000000
807,2023-10-03 09:06:00.000000000
808,2023-10-03 09:11:00.000000000
809,2023-10-03 09:11:00.000000000
810,2023-10-03 12:01:05.419202816
811,2023-10-03 12:01:05.419202816
812,2023-10-03 12:01:05.419202816
813,2023-10-03 09:15:00.000000000
814,2023-10-03 09:15:00.000000000
815,2023-10-03 09:07:00.000000000
816,2023-10-03 09:07:00.000000000
817,2023-10-03 09:07:00.000000000
818,2023-10-03 12:01:05.419202816
819,2023-10-03 12:01:05.419202816
820,2023-10-03 09:05:00.000000000
821,2023-10-03 09:05:00.000000000
822,2023-10-03 09:17:00.000000000
823,2023-10-03 12:01:05.419202816
824,2023-10-03 09:11:00.000000000
825,2023-10-03 12:01:05.419202816
826,2023-10-03 12:01:05.419202816
827,2023-10-03 09:17:00.000000000
828,2023-10-03 09:17:00.000000000
829,2023-10-03 12:01:05.419202816
830,2023-10-03 12:01:05.419202816
831,2023-10-03 12:01:05.419202816
832,2023-10-03 12:01:05.419202816
833,2023-10-03 09:13:00.000000000
834,2023-10-03 09:13:00.000000000
835,2023-10-03 09:11:00.000000000
836,2023-10-03 09:11:00.000000000
837,2023-10-03 09:05:00.000000000
838,2023-10-03 09:05:00.000000000
839,2023-10-03 09:15:00.000000000
840,2023-10-03 09:13:00.000000000
841,2023-10-03 09:05:00.000000000
842,2023-10-03 09:10:00.000000000
843,2023-10-03 09:09:00.000000000
844,2023-10-03 09:17:00.000000000
845,2023-10-03 09:13:00.000000000
846,2023-10-03 09:18:00.000000000
847,2023-10-03 12:01:05.419202816
848,2023-10-03 09:06:00.000000000
849,2023-10-03 09:11:00.000000000
850,2023-10-03 12:01:05.419202816
851,2023-10-03 09:11:00.000000000
852,2023-10-03 09:05:00.000000000
853,2023-10-03 12:01:05.419202816
854,2023-10-03 12:01:05.419202816
855,2023-10-03 09:17:00.000000000
856,2023-10-03 09:10:00.000000000
857,2023-10-03 09:17:00.000000000
858,2023-10-03 09:09:00.000000000
859,2023-10-03 12:01:05.419202816
860,2023-10-03 12:01:05.419202816
861,2023-10-03 12:01:05.419202816
862,2023-10-03 12:01:05.419202816
863,2023-10-03 12:01:05.419202816
864,2023-10-03 09:07:00.000000000
865,2023-10-03 12:01:05.419202816
866,2023-10-03 12:01:05.419202816
867,2023-10-03 12:01:05.419202816
868,2023-10-03 12:01:05.419202816
869,2023-10-03 12:01:05.419202816
870,2023-10-03 12:01:05.419202816
871,2023-10-03 09:14:00.000000000
872,2023-10-03 09:14:00.000000000
873,2023-10-03 09:18:00.000000000
874,2023-10-03 09:15:00.000000000
875,2023-10-03 09:11:00.000000000
876,2023-10-03 09:08:00.000000000
877,2023-10-03 12:01:05.419202816
878,2023-10-03 09:14:00.000000000
879,2023-10-03 09:17:00.000000000
880,2023-10-03 09:08:00.000000000
881,2023-10-03 09:13:00.000000000
882,2023-10-03 09:12:00.000000000
883,2023-10-03 09:18:00.000000000
884,2023-10-03 09:14:00.000000000
885,2023-10-03 09:18:00.000000000
886,2023-10-03 12:01:05.419202816
887,2023-10-03 09:12:00.000000000
888,2023-10-03 12:01:05.419202816
889,2023-10-03 12:01:05.419202816
890,2023-10-03 12:01:05.419202816
891,2023-10-03 12:01:05.419202816
892,2023-10-03 12:01:05.419202816
893,2023-10-03 12:01:05.419202816
894,2023-10-03 12:01:05.419202816
895,2023-10-03 12:01:05.419202816
896,2023-10-03 12:01:05.419202816
897,2023-10-03 12:01:05.419202816
898,2023-10-03 12:01:05.419202816
899,2023-10-03 09:08:00.000000000
900,2023-10-03 12:01:05.419202816
901,2023-10-03 12:01:05.419202816
902,2023-10-03 09:14:00.000000000
903,2023-10-03 09:12:00.000000000
904,2023-10-03 09:12:00.000000000
905,2023-10-03 12:01:05.419202816
906,2023-10-03 09:12:00.000000000
907,2023-10-03 09:11:00.000000000
908,2023-10-03 09:08:00.000000000
909,2023-10-03 09:08:00.000000000
910,2023-10-03 12:01:05.419202816
911,2023-10-03 09:14:00.000000000
912,2023-10-03 12:01:05.419202816
913,2023-10-03 12:01:05.419202816
914,2023-10-03 09:12:00.000000000
915,2023-10-03 12:01:05.419202816
916,2023-10-03 12:01:05.419202816
917,2023-10-03 09:21:00.000000000
918,2023-10-03 09:17:00.000000000
919,2023-10-03 09:12:00.000000000
920,2023-10-03 09:15:00.000000000
921,2023-10-03 09:21:00.000000000
922,2023-10-03 12:01:05.419202816
923,2023-10-03 12:01:05.419202816
924,2023-10-03 09:12:00.000000000
925,2023-10-03 09:12:00.000000000
926,2023-10-03 12:01:05.419202816
927,2023-10-03 09:12:00.000000000
928,2023-10-03 09:13:00.000000000
929,2023-10-03 09:13:00.000000000
930,2023-10-03 12:01:05.419202816
931,2023-10-03 09:21:00.000000000
932,2023-10-03 12:01:05.419202816
933,2023-10-03 09:08:00.000000000
934,2023-10-03 09:20:00.000000000
935,2023-10-03 09:18:00.000000000
936,2023-10-03 09:12:00.000000000
937,2023-10-03 12:01:05.419202816
938,2023-10-03 09:12:00.000000000
939,2023-10-03 09:13:00.000000000
940,2023-10-03 09:21:00.000000000
941,2023-10-03 09:17:00.000000000
942,2023-10-03 09:20:00.000000000
943,2023-10-03 09:13:00.000000000
944,2023-10-03 12:01:05.419202816
945,2023-10-03 09:11:00.000000000
946,2023-10-03 09:20:00.000000000
947,2023-10-03 09:17:00.000000000
948,2023-10-03 09:17:00.000000000
949,2023-10-03 09:11:00.000000000
950,2023-10-03 09:11:00.000000000
951,2023-10-03 12:01:05.419202816
952,2023-10-03 09:13:00.000000000
953,2023-10-03 09:20:00.000000000
954,2023-10-03 09:12:00.000000000
955,2023-10-03 12:01:05.419202816
956,2023-10-03 12:01:05.419202816
957,2023-10-03 09:22:00.000000000
958,2023-10-03 09:21:00.000000000
959,2023-10-03 12:01:05.419202816
960,2023-10-03 12:01:05.419202816
961,2023-10-03 09:20:00.000000000
962,2023-10-03 12:01:05.419202816
963,2023-10-03 09:13:00.000000000
964,2023-10-03 09:14:00.000000000
965,2023-10-03 09:14:00.000000000
966,2023-10-03 09:21:00.000000000
967,2023-10-03 12:01:05.419202816
968,2023-10-03 09:22:00.000000000
969,2023-10-03 09:22:00.000000000
970,2023-10-03 09:20:00.000000000
971,2023-10-03 12:01:05.419202816
972,2023-10-03 09:29:00.000000000
973,2023-10-03 09:22:00.000000000
974,2023-10-03 12:01:05.419202816
975,2023-10-03 09:14:00.000000000
976,2023-10-03 09:15:00.000000000
977,2023-10-03 09:15:00.000000000
978,2023-10-03 09:20:00.000000000
979,2023-10-03 12:01:05.419202816
980,2023-10-03 09:10:00.000000000
981,2023-10-03 12:01:05.419202816
982,2023-10-03 12:01:05.419202816
983,2023-10-03 09:14:00.000000000
984,2023-10-03 09:22:00.000000000
985,2023-10-03 09:17:00.000000000
986,2023-10-03 09:20:00.000000000
987,2023-10-03 09:11:00.000000000
988,2023-10-03 09:20:00.000000000
989,2023-10-03 12:01:05.419202816
990,2023-10-03 12:01:05.419202816
991,2023-10-03 09:18:00.000000000
992,2023-10-03 09:20:00.000000000
993,2023-10-03 09:14:00.000000000
994,2023-10-03 12:01:05.419202816
995,2023-10-03 09:20:00.000000000
996,2023-10-03 12:01:05.419202816
997,2023-10-03 09:22:00.000000000
998,2023-10-03 09:10:00.000000000
999,2023-10-03 09:28:00.000000000
1000,2023-10-03 12:01:05.419202816
1001,2023-10-03 09:18:00.000000000
1002,2023-10-03 12:01:05.419202816
1003,2023-10-03 09:16:00.000000000
1004,2023-10-03 09:29:00.000000000
1005,2023-10-03 12:01:05.419202816
1006,2023-10-03 12:01:05.419202816
1007,2023-10-03 12:01:05.419202816
1008,2023-10-03 12:01:05.419202816
1009,2023-10-03 09:21:00.000000000
1010,2023-10-03 12:01:05.419202816
1011,2023-10-03 12:01:05.419202816
1012,2023-10-03 09:17:00.000000000
1013,2023-10-03 12:01:05.419202816
1014,2023-10-03 09:16:00.000000000
1015,2023-10-03 12:01:05.419202816
1016,2023-10-03 12:01:05.419202816
1017,2023-10-03 09:15:00.000000000
1018,2023-10-03 12:01:05.419202816
1019,2023-10-03 12:01:05.419202816
1020,2023-10-03 09:29:00.000000000
1021,2023-10-03 12:01:05.419202816
1022,2023-10-03 12:01:05.419202816
1023,2023-10-03 09:17:00.000000000
1024,2023-10-03 09:25:00.000000000
1025,2023-10-03 09:16:00.000000000
1026,2023-10-03 12:01:05.419202816
1027,2023-10-03 12:01:05.419202816
1028,2023-10-03 09:25:00.000000000
1029,2023-10-03 12:01:05.419202816
1030,2023-10-03 09:17:00.000000000
1031,2023-10-03 09:17:00.000000000
1032,2023-10-03 09:26:00.000000000
1033,2023-10-03 09:25:00.000000000
1034,2023-10-03 12:01:05.419202816
1035,2023-10-03 09:18:00.000000000
1036,2023-10-03 09:18:00.000000000
1037,2023-10-03 12:01:05.419202816
1038,2023-10-03 12:01:05.419202816
1039,2023-10-03 09:13:00.000000000
1040,2023-10-03 09:20:00.000000000
1041,2023-10-03 12:01:05.419202816
1042,2023-10-03 09:21:00.000000000
1043,2023-10-03 09:21:00.000000000
1044,2023-10-03 09:26:00.000000000
1045,2023-10-03 09:29:00.000000000
1046,2023-10-03 12:01:05.419202816
1047,2023-10-03 09:22:00.000000000
1048,2023-10-03 12:01:05.419202816
1049,2023-10-03 09:13:00.000000000
1050,2023-10-03 09:22:00.000000000
1051,2023-10-03 12:01:05.419202816
1052,2023-10-03 09:17:00.000000000
1053,2023-10-03 12:01:05.419202816
1054,2023-10-03 09:16:00.000000000
1055,2023-10-03 09:13:00.000000000
1056,2023-10-03 09:22:00.000000000
1057,2023-10-03 09:16:00.000000000
1058,2023-10-03 09:20:00.000000000
1059,2023-10-03 12:01:05.419202816
1060,2023-10-03 12:01:05.419202816
1061,2023-10-03 12:01:05.419202816
1062,2023-10-03 09:21:00.000000000
1063,2023-10-03 12:01:05.419202816
1064,2023-10-03 09:19:00.000000000
1065,2023-10-03 09:29:00.000000000
1066,2023-10-03 12:01:05.419202816
1067,2023-10-03 12:01:05.419202816
1068,2023-10-03 12:01:05.419202816
1069,2023-10-03 12:01:05.419202816
1070,2023-10-03 12:01:05.419202816
1071,2023-10-03 12:01:05.419202816
1072,2023-10-03 12:01:05.419202816
1073,2023-10-03 12:01:05.419202816
1074,2023-10-03 12:01:05.419202816
1075,2023-10-03 12:01:05.419202816
1076,2023-10-03 12:01:05.419202816
1077,2023-10-03 12:01:05.419202816
1078,2023-10-03 12:01:05.419202816
1079,2023-10-03 12:01:05.419202816
1080,2023-10-03 12:01:05.419202816
1081,2023-10-03 12:01:05.419202816
1082,2023-10-03 12:01:05.419202816
1083,2023-10-03 12:01:05.419202816
1084,2023-10-03 12:01:05.419202816
1085,2023-10-03 12:01:05.419202816
1086,2023-10-03 12:01:05.419202816
1087,2023-10-03 12:01:05.419202816
1088,2023-10-03 12:01:05.419202816
1089,2023-10-03 12:01:05.419202816
1090,2023-10-03 12:01:05.419202816
1091,2023-10-03 12:01:05.419202816
1092,2023-10-03 12:01:05.419202816
1093,2023-10-03 12:01:05.419202816
1094,2023-10-03 12:01:05.419202816
1095,2023-10-03 12:01:05.419202816
1096,2023-10-03 12:01:05.419202816
1097,2023-10-03 09:27:00.000000000
1098,2023-10-03 09:26:00.000000000
1099,2023-10-03 12:01:05.419202816
1100,2023-10-03 12:01:05.419202816
1101,2023-10-03 12:01:05.419202816
1102,2023-10-03 12:01:05.419202816
1103,2023-10-03 09:27:00.000000000
1104,2023-10-03 09:29:00.000000000
1105,2023-10-03 09:29:00.000000000
1106,2023-10-03 12:01:05.419202816
1107,2023-10-03 12:01:05.419202816
1108,2023-10-03 09:21:00.000000000
1109,2023-10-03 12:01:05.419202816
1110,2023-10-03 09:29:00.000000000
1111,2023-10-03 09:19:00.000000000
1112,2023-10-03 12:01:05.419202816
1113,2023-10-03 12:01:05.419202816
1114,2023-10-03 09:19:00.000000000
1115,2023-10-03 09:22:00.000000000
1116,2023-10-03 12:01:05.419202816
1117,2023-10-03 09:18:00.000000000
1118,2023-10-03 09:16:00.000000000
1119,2023-10-03 09:19:00.000000000
1120,2023-10-03 12:01:05.419202816
1121,2023-10-03 12:01:05.419202816
1122,2023-10-03 09:30:00.000000000
1123,2023-10-03 09:19:00.000000000
1124,2023-10-03 12:01:05.419202816
1125,2023-10-03 12:01:05.419202816
1126,2023-10-03 09:20:00.000000000
1127,2023-10-03 09:26:00.000000000
1128,2023-10-03 12:01:05.419202816
1129,2023-10-03 09:30:00.000000000
1130,2023-10-03 12:01:05.419202816
1131,2023-10-03 12:01:05.419202816
1132,2023-10-03 09:19:00.000000000
1133,2023-10-03 12:01:05.419202816
1134,2023-10-03 09:19:00.000000000
1135,2023-10-03 12:01:05.419202816
1136,2023-10-03 09:30:00.000000000
1137,2023-10-03 09:30:00.000000000
1138,2023-10-03 09:18:00.000000000
1139,2023-10-03 12:01:05.419202816
1140,2023-10-03 12:01:05.419202816
1141,2023-10-03 09:20:00.000000000
1142,2023-10-03 09:20:00.000000000
1143,2023-10-03 09:21:00.000000000
1144,2023-10-03 12:01:05.419202816
1145,2023-10-03 12:01:05.419202816
1146,2023-10-03 12:01:05.419202816
1147,2023-10-03 12:01:05.419202816
1148,2023-10-03 09:26:00.000000000
1149,2023-10-03 12:01:05.419202816
1150,2023-10-03 12:01:05.419202816
1151,2023-10-03 09:21:00.000000000
1152,2023-10-03 12:01:05.419202816
1153,2023-10-03 09:22:00.000000000
1154,2023-10-03 09:22:00.000000000
1155,2023-10-03 09:22:00.000000000
1156,2023-10-03 12:01:05.419202816
1157,2023-10-03 09:21:00.000000000
1158,2023-10-03 09:19:00.000000000
1159,2023-10-03 09:21:00.000000000
1160,2023-10-03 09:22:00.000000000
1161,2023-10-03 09:20:00.000000000
1162,2023-10-03 12:01:05.419202816
1163,2023-10-03 12:01:05.419202816
1164,2023-10-03 12:01:05.419202816
1165,2023-10-03 09:22:00.000000000
1166,2023-10-03 09:22:00.000000000
1167,2023-10-03 12:01:05.419202816
1168,2023-10-03 12:01:05.419202816
1169,2023-10-03 09:26:00.000000000
1170,2023-10-03 09:21:00.000000000
1171,2023-10-03 09:21:00.000000000
1172,2023-10-03 09:21:00.000000000
1173,2023-10-03 09:21:00.000000000
1174,2023-10-03 09:22:00.000000000
1175,2023-10-03 12:01:05.419202816
1176,2023-10-03 12:01:05.419202816
1177,2023-10-03 09:28:00.000000000
1178,2023-10-03 09:19:00.000000000
1179,2023-10-03 12:01:05.419202816
1180,2023-10-03 12:01:05.419202816
1181,2023-10-03 12:01:05.419202816
1182,2023-10-03 12:01:05.419202816
1183,2023-10-03 12:01:05.419202816
1184,2023-10-03 09:26:00.000000000
1185,2023-10-03 09:30:00.000000000
1186,2023-10-03 09:22:00.000000000
1187,2023-10-03 12:01:05.419202816
1188,2023-10-03 09:26:00.000000000
1189,2023-10-03 09:26:00.000000000
1190,2023-10-03 09:21:00.000000000
1191,2023-10-03 12:01:05.419202816
1192,2023-10-03 12:01:05.419202816
1193,2023-10-03 09:37:00.000000000
1194,2023-10-03 09:22:00.000000000
1195,2023-10-03 12:01:05.419202816
1196,2023-10-03 09:28:00.000000000
1197,2023-10-03 12:01:05.419202816
1198,2023-10-03 09:28:00.000000000
1199,2023-10-03 09:23:00.000000000
1200,2023-10-03 09:24:00.000000000
1201,2023-10-03 09:28:00.000000000
1202,2023-10-03 12:01:05.419202816
1203,2023-10-03 09:30:00.000000000
1204,2023-10-03 12:01:05.419202816
1205,2023-10-03 12:01:05.419202816
1206,2023-10-03 09:26:00.000000000
1207,2023-10-03 09:28:00.000000000
1208,2023-10-03 12:01:05.419202816
1209,2023-10-03 09:23:00.000000000
1210,2023-10-03 09:21:00.000000000
1211,2023-10-03 09:21:00.000000000
1212,2023-10-03 12:01:05.419202816
1213,2023-10-03 09:28:00.000000000
1214,2023-10-03 09:28:00.000000000
1215,2023-10-03 09:33:00.000000000
1216,2023-10-03 09:33:00.000000000
1217,2023-10-03 09:25:00.000000000
1218,2023-10-03 09:21:00.000000000
1219,2023-10-03 12:01:05.419202816
1220,2023-10-03 09:26:00.000000000
1221,2023-10-03 09:26:00.000000000
1222,2023-10-03 12:01:05.419202816
1223,2023-10-03 12:01:05.419202816
1224,2023-10-03 12:01:05.419202816
1225,2023-10-03 09:23:00.000000000
1226,2023-10-03 09:23:00.000000000
1227,2023-10-03 09:26:00.000000000
1228,2023-10-03 09:33:00.000000000
1229,2023-10-03 12:01:05.419202816
1230,2023-10-03 09:24:00.000000000
1231,2023-10-03 12:01:05.419202816
1232,2023-10-03 12:01:05.419202816
1233,2023-10-03 09:25:00.000000000
1234,2023-10-03 12:01:05.419202816
1235,2023-10-03 12:01:05.419202816
1236,2023-10-03 12:01:05.419202816
1237,2023-10-03 09:21:00.000000000
1238,2023-10-03 09:28:00.000000000
1239,2023-10-03 12:01:05.419202816
1240,2023-10-03 12:01:05.419202816
1241,2023-10-03 09:25:00.000000000
1242,2023-10-03 12:01:05.419202816
1243,2023-10-03 12:01:05.419202816
1244,2023-10-03 12:01:05.419202816
1245,2023-10-03 09:27:00.000000000
1246,2023-10-03 12:01:05.419202816
1247,2023-10-03 09:23:00.000000000
1248,2023-10-03 09:28:00.000000000
1249,2023-10-03 12:01:05.419202816
1250,2023-10-03 09:27:00.000000000
1251,2023-10-03 09:37:00.000000000
1252,2023-10-03 09:37:00.000000000
1253,2023-10-03 12:01:05.419202816
1254,2023-10-03 09:23:00.000000000
1255,2023-10-03 09:23:00.000000000
1256,2023-10-03 09:23:00.000000000
1257,2023-10-03 09:26:00.000000000
1258,2023-10-03 12:01:05.419202816
1259,2023-10-03 09:37:00.000000000
1260,2023-10-03 09:37:00.000000000
1261,2023-10-03 09:37:00.000000000
1262,2023-10-03 09:33:00.000000000
1263,2023-10-03 09:29:00.000000000
1264,2023-10-03 09:29:00.000000000
1265,2023-10-03 12:01:05.419202816
1266,2023-10-03 09:37:00.000000000
1267,2023-10-03 12:01:05.419202816
1268,2023-10-03 09:25:00.000000000
1269,2023-10-03 09:25:00.000000000
1270,2023-10-03 09:37:00.000000000
1271,2023-10-03 09:31:00.000000000
1272,2023-10-03 12:01:05.419202816
1273,2023-10-03 09:23:00.000000000
1274,2023-10-03 09:29:00.000000000
1275,2023-10-03 12:01:05.419202816
1276,2023-10-03 09:37:00.000000000
1277,2023-10-03 09:26:00.000000000
1278,2023-10-03 09:31:00.000000000
1279,2023-10-03 12:01:05.419202816
1280,2023-10-03 12:01:05.419202816
1281,2023-10-03 12:01:05.419202816
1282,2023-10-03 09:31:00.000000000
1283,2023-10-03 09:29:00.000000000
1284,2023-10-03 09:24:00.000000000
1285,2023-10-03 09:24:00.000000000
1286,2023-10-03 12:01:05.419202816
1287,2023-10-03 09:29:00.000000000
1288,2023-10-03 09:37:00.000000000
1289,2023-10-03 09:27:00.000000000
1290,2023-10-03 09:27:00.000000000
1291,2023-10-03 12:01:05.419202816
1292,2023-10-03 09:23:00.000000000
1293,2023-10-03 12:01:05.419202816
1294,2023-10-03 09:37:00.000000000
1295,2023-10-03 12:01:05.419202816
1296,2023-10-03 09:29:00.000000000
1297,2023-10-03 12:01:05.419202816
1298,2023-10-03 12:01:05.419202816
1299,2023-10-03 12:01:05.419202816
1300,2023-10-03 09:25:00.000000000
1301,2023-10-03 12:01:05.419202816
1302,2023-10-03 09:43:00.000000000
1303,2023-10-03 09:23:00.000000000
1304,2023-10-03 12:01:05.419202816
1305,2023-10-03 12:01:05.419202816
1306,2023-10-03 12:01:05.419202816
1307,2023-10-03 09:31:00.000000000
1308,2023-10-03 12:01:05.419202816
1309,2023-10-03 09:30:00.000000000
1310,2023-10-03 09:30:00.000000000
1311,2023-10-03 09:24:00.000000000
1312,2023-10-03 09:33:00.000000000
1313,2023-10-03 12:01:05.419202816
1314,2023-10-03 12:01:05.419202816
1315,2023-10-03 12:01:05.419202816
1316,2023-10-03 12:01:05.419202816
